Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
DRY23,12.857645184136194,0.191013663,42.1112,OUT019,42.6112,1.5556266933146095,28,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO24,11.1,0.176573035,157.4604,OUT045,3010.7476,1.0516100565875242,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ28,12.857645184136194,0.060134441,153.0656,OUT027,6024.1584,0.9951620088874412,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV39,11.3,0.0072946519999999996,198.1426,OUT045,988.7130000000001,1.1669444057526601,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCO17,12.857645184136194,0.128478462,117.944,OUT019,239.688,1.8137529329363822,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDU50,5.75,0.075107656,112.8176,OUT013,1374.2112,0.9984560311864705,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK58,11.35,0.045165795999999994,100.0016,OUT018,1012.0160000000001,1.1895104436333552,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCW29,14.0,0.028907832,130.431,OUT049,778.9860000000001,0.8894169292744111,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCB19,6.525,0.09043609400000001,85.0882,OUT049,2233.0932,0.889868733576101,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV15,10.3,0.146399712,103.9648,OUT049,1661.8368,0.8893073807389177,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL58,5.78,0.07426435599999999,264.7568,OUT049,4745.8224,1.0432277617613277,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT43,16.35,0.020631654,50.1324,OUT018,467.3916,0.9143475112523438,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCX06,12.857645184136194,0.01561108,182.5976,OUT027,5070.7328,0.8644885889253947,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT20,10.5,0.041395445,37.6164,OUT046,540.6296,1.0003803152371233,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB41,19.0,0.097313129,48.0718,OUT046,992.7078,0.8074741545668175,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059582996,238.8538,OUT049,6008.845,1.2477905291639093,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX49,12.857645184136194,0.101338651,232.63,OUT027,5359.69,0.9947952237523714,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM53,18.75,0.052146455999999994,104.62799999999999,OUT045,745.696,0.9993671688176068,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDE36,5.26,0.041764487,161.8868,OUT035,3275.736,1.1966322546900607,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN57,18.25,0.054344185999999996,140.2154,OUT045,1701.7848,0.9046495356869,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDI19,15.1,0.052339069,242.7512,OUT046,4119.9704,1.0585873066955414,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF24,15.5,0.042464962,81.5934,OUT010,327.5736,1.5033978716377463,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDG52,13.65,0.06573288299999999,45.7402,OUT049,780.9834,1.001601910698963,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF36,16.1,0.023625114,189.3846,OUT045,3630.6074,0.9004823303127691,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDX40,12.85,0.165694219,39.7164,OUT010,231.6984,1.5766044905826144,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRC27,13.8,0.058091482,245.1802,OUT035,5650.6446,0.8971045988937485,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD30,19.7,0.026903714,96.0726,OUT045,1272.3438,1.5021438887570895,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCZ54,14.65,0.08042614899999999,161.5552,OUT010,324.9104,1.0,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDE10,6.67,0.150554711,130.0626,OUT010,131.1626,1.7678721639952861,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR44,6.11,0.09016231275000001,131.2968,OUT010,260.9936,1.0,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDP28,13.65,0.13497562800000001,260.0936,OUT010,260.9936,1.5415872219831657,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDX15,17.2,0.15616879,160.6578,OUT013,3690.5294,0.9992070456152972,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA39,6.32,0.012208282125,40.2822,OUT035,1139.1838,1.0,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC60,5.425,0.115119905,88.3514,OUT017,1416.8224,0.7407710616542132,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH28,15.85,0.11003099699999999,37.2506,OUT046,265.6542,1.0303974236608164,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT25,7.5,0.051038045,121.7072,OUT017,3552.7088,1.0038936453306724,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ13,12.65,0.062837968,161.5578,OUT013,2406.867,0.8968477060176689,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCO07,12.857645184136194,0.017116983,211.956,OUT019,213.05599999999998,1.4724029968510226,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW20,20.75,0.024129332000000003,124.17299999999999,OUT013,2956.152,0.8561975591644059,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX25,12.857645184136194,0.101561568,181.9292,OUT027,3101.2964,1.2437525544539185,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCX42,12.857645184136194,0.0059496440000000005,165.6526,OUT027,4769.1254,0.8985398684096463,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDG33,12.857645184136194,0.13956116,170.4764,OUT027,3435.528,0.870492878994874,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL56,14.1,0.126035694,86.4198,OUT045,1133.8574,0.8905453024834796,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF14,7.55,0.027164679,152.334,OUT035,2603.278,0.9975539350626028,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD06,13.0,0.099325278,45.406000000000006,OUT046,605.878,0.9979138479760928,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRM47,12.857645184136194,0.04357366,192.8846,OUT027,2293.0152,0.8945416551110307,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDS46,12.857645184136194,0.082741482,118.7782,OUT019,119.1782,1.5192846485470044,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDB35,12.3,0.064565202,92.9804,OUT013,1929.4884,0.8865996988884407,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX21,12.857645184136194,0.08455456900000001,109.8912,OUT027,2074.6328,0.8444907405551508,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCR38,17.25,0.113748685,251.3724,OUT045,6795.1548,0.8893843861875343,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCR18,15.85,0.020603511,42.7112,OUT017,639.168,1.0043623332372364,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCU41,18.85,0.052044976,192.1846,OUT035,3248.4382,0.9996775896627969,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRJ51,14.1,0.08797726199999999,229.0668,OUT035,3225.1352,1.2476852505926603,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDK21,7.905,0.010010425,249.0408,OUT035,3755.112,0.9112349102875497,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY25,12.0,0.033946163,179.3976,OUT013,3440.8544,0.9983581020203086,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU44,12.15,0.058414678,163.4552,OUT035,974.7312,0.8877838363396925,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL43,10.1,0.027106459,75.367,OUT049,535.969,1.0013298752627957,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF05,17.5,0.027022882999999998,262.491,OUT017,5259.82,1.004720898992073,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF15,12.857645184136194,0.058153409,152.034,OUT019,306.268,1.8651363972627595,28,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDL20,17.1,0.128937661,112.3886,OUT018,1779.0176,1.0352405250143255,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ34,11.8,0.09357779,125.9704,OUT013,1877.556,0.998234478190018,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ04,12.857645184136194,0.148392623,41.5796,OUT019,41.2796,1.1867037738488235,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCI17,8.645,0.143303291,96.34100000000001,OUT013,193.082,0.9981558165571558,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076276208,110.9202,OUT045,1687.8029999999999,0.850009270205843,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS12,9.1,0.175103435,127.5362,OUT017,4655.9394,0.811736089985496,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ55,12.8,0.023511371,225.9404,OUT013,4950.8888,0.920975183379322,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK01,7.63,0.06105276,95.4436,OUT035,1418.154,0.9971935423940371,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDY38,13.6,0.119418124,231.03,OUT045,5359.69,0.869925054903026,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN01,8.895,0.072545601,176.237,OUT045,1764.37,0.9443575066910769,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCR54,16.35,0.090486828,195.21099999999998,OUT013,2553.343,1.050496078493831,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDG29,17.6,0.056245075,43.3454,OUT013,1006.6896,0.9989435018058513,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG24,7.975,0.014618973,85.225,OUT013,1081.925,0.9982383389253319,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG59,15.85,0.04347912599999999,36.7164,OUT017,308.9312,1.0045302692120919,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM28,15.7,0.045166237000000005,178.666,OUT013,2516.724,0.8071456612029195,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW04,8.985,0.057827101,128.83100000000002,OUT046,1428.141,1.4984805195151825,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS26,20.35,0.089394766,260.1594,OUT013,2093.2752,0.8802726698480887,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDQ56,6.59,0.10550944,85.6908,OUT013,1929.4884,0.9114642006741038,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDK51,19.85,0.005234153,264.0884,OUT035,5829.7448,0.9118627693367218,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL22,16.85,0.036390174,91.4488,OUT046,2082.6224,0.9995180339473435,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH19,12.857645184136194,0.03292824,173.1738,OUT027,7298.4996,0.8983028300982302,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY55,16.75,0.081252534,256.4988,OUT013,7452.9652,1.5965498817598873,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY03,17.6,0.076552407,110.5202,OUT017,450.0808,0.8530871855424522,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.016758568999999997,250.4408,OUT010,500.6816,1.5255089688262695,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDZ32,7.785,0.038288087,103.1964,OUT018,736.3748,1.0690241450845182,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ18,7.825,0.186032678,253.0698,OUT035,6088.0752,1.0355617312896228,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCF07,12.857645184136194,0.031867464,101.0016,OUT027,2125.2336,0.9941213956566134,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDJ08,12.857645184136194,0.193772568,190.3846,OUT019,573.2538,1.5187501077207266,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDT39,6.26,0.009866049,151.1366,OUT035,2267.049,0.879674610102616,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE08,18.2,0.082551042,147.3734,OUT010,296.9468,1.3024726266861897,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCD06,13.0,0.099729888,46.306000000000004,OUT018,559.2719999999999,1.0019789352344401,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDB57,20.25,0.018801549,222.1772,OUT035,5559.43,0.9998523956558377,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCT54,8.695,0.11972145099999999,95.5094,OUT049,1237.7222,0.9995030613158775,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DRF49,7.27,0.071222087,113.5518,OUT045,569.259,0.8895926838670725,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM25,12.857645184136194,0.060371962,174.0712,OUT027,3866.9664,0.8941670684058874,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF20,12.85,0.033287541000000004,198.4768,OUT045,1379.5376,0.9011444594986182,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDH27,7.075,0.05858462,142.7128,OUT018,1869.5664,0.8511671067203848,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV60,12.857645184136194,0.11679292,196.21099999999998,OUT027,5499.508000000001,0.9494823882696478,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDY59,8.195,0.031452265,94.3462,OUT049,925.462,1.1689249140428206,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK36,7.09,0.00721395,47.9034,OUT035,583.2408,0.9998523911592698,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM31,6.095,0.081196619,141.4154,OUT046,1418.154,0.9970691118037831,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDE33,19.35,0.049916364000000005,80.2644,OUT017,942.7728,0.835239972058251,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU36,6.15,0.04627095,99.3384,OUT046,2364.9216,1.0361961088632559,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV13,12.857645184136194,0.02747716,87.9856,OUT027,3251.7672,0.9951689928052584,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCQ54,17.7,0.012540003000000001,167.0474,OUT035,5895.659000000001,0.880911623328237,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDO23,17.85,0.147023834,93.7436,OUT018,1134.5232,1.0405312508239046,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRE60,9.395,0.15965759599999998,224.972,OUT045,7696.648,0.8894938806122568,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDB21,7.475,0.148821808,241.2854,OUT045,5317.0788,1.24892285698477,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR04,7.075,0.0216568475,98.0068,OUT018,874.8612,1.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX23,6.445,0.029691762000000003,92.6436,OUT046,1039.9796,0.8978670602693559,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX19,19.1,0.09671552300000001,235.0958,OUT035,3038.0454,0.9980583899588473,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD40,20.25,0.014790558999999998,193.6162,OUT035,3848.324,1.0001911381613102,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA01,15.0,0.054378253,59.1904,OUT046,527.3136,0.9113964577550984,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS33,6.67,0.123428594,89.1514,OUT046,2390.8878,1.0316676383535202,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM50,12.857645184136194,0.029943462999999997,60.222,OUT027,1677.816,0.9951101211586245,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDA33,6.48,0.033968647000000005,148.0076,OUT045,886.8456,1.0002176067877442,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC08,19.0,0.173154079,228.27200000000002,OUT010,452.744,1.5044601239378619,15,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB53,13.35,0.139735226,147.5392,OUT045,3877.6192,1.0011855218239496,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY31,12.857645184136194,0.043351895999999994,146.6418,OUT027,4414.254,0.9940995947461371,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX36,9.695,0.12848269,223.9404,OUT049,4950.8888,0.9030742939969448,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRD13,15.0,0.049357077,62.6168,OUT017,958.752,1.004587394122817,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB45,20.85,0.021362955,103.2306,OUT049,2404.2038,0.8892571120807655,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCK19,9.8,0.151420934,194.3478,OUT010,387.4956,1.5036618289179637,15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV51,16.35,0.032511818,165.0842,OUT013,994.7052,0.8977450339299514,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCW17,12.857645184136194,0.019292355,129.9994,OUT027,3340.9844,0.9953958628937083,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDV59,13.35,0.048124442999999996,216.7166,OUT045,3918.8988,1.0715424242282818,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRH39,20.7,0.09261307,76.367,OUT013,306.268,1.4981762803688075,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN60,12.857645184136194,0.094697274,158.4604,OUT027,4278.4308,0.8979716167614925,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN58,12.857645184136194,0.056596985,230.9984,OUT027,9267.936,0.995196514305569,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO01,12.857645184136194,0.020618324,129.3994,OUT027,2055.9904,0.9945977375567663,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCO43,5.5,0.04709821,101.3016,OUT046,3339.6528,1.2472256053803727,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDQ07,15.1,0.087584126,221.7456,OUT045,6410.3224,1.0014644406803646,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF28,15.7,0.038078899,122.9046,OUT017,1992.0736,1.0053836577606758,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDM01,7.895,0.095102092,104.4332,OUT017,2870.9296,1.00500881783371,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,12.857645184136194,0.011953901999999999,164.5184,OUT027,2807.0128,0.909416904187752,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR24,17.35,0.062799379,88.18299999999999,OUT013,539.298,0.9988041301684442,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCY18,7.285,0.031125708999999998,174.3054,OUT013,4377.635,0.9288589776234621,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
DRI37,15.85,0.107765165,59.5904,OUT049,703.0848,0.899568120731949,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDL27,6.17,0.010647476999999999,66.3826,OUT049,1937.4779999999998,0.9996413347679315,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO30,19.5,0.015749341,182.2608,OUT049,3307.6944,0.8890737298768088,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCB07,19.2,0.077628053,197.611,OUT049,3142.5759999999996,0.8185964692190044,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDX25,16.7,0.0816573744,181.2292,OUT018,2554.0088,1.0,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP59,20.85,0.056695731,104.0648,OUT018,1869.5664,0.8846378936296088,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDR59,14.5,0.063993068,260.4594,OUT045,5494.8474,0.9238293008649344,11,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
